epochs,batch_size,decoder,c1_filters,c2_filters,c1_k,c2_k,learning_rate,tau_grad,scale_grad,threshold,threshold_step,current_decay,voltage_decay,threshold_decay,refractory_decay,dropout,test,train,train_loss,test_loss,train_time,test_time,total_time,stopped,processed_images_train,processed_images_test,error,train_inpt_otspikes,test_inpt_otspikes,train_c1_otspikes,test_c1_otspikes,train_c2_otspikes,test_c2_otspikes,train_a1_otspikes,test_a1_otspikes,train_a2_otspikes,test_a2_otspikes,train_a3_otspikes,test_a3_otspikes,train_d1_otspikes,test_d1_otspikes,train_outpt_otspikes,test_outpt_otspikes,train_accuracy_e0,test_accuracy_e0,train_accuracy_e1,test_accuracy_e1,train_accuracy_e2,test_accuracy_e2,train_accuracy_e3,test_accuracy_e3,train_accuracy_e4,test_accuracy_e4,train_accuracy_e5,test_accuracy_e5,train_accuracy_e6,test_accuracy_e6,train_accuracy_e7,test_accuracy_e7,train_accuracy_e8,test_accuracy_e8,train_accuracy_e9,test_accuracy_e9,train_accuracy_e10,test_accuracy_e10,train_accuracy_e11,test_accuracy_e11,train_accuracy_e12,test_accuracy_e12,train_accuracy_e13,test_accuracy_e13,train_accuracy_e14,test_accuracy_e14,train_accuracy_e15,test_accuracy_e15,train_accuracy_e16,test_accuracy_e16,train_accuracy_e17,test_accuracy_e17,train_accuracy_e18,test_accuracy_e18,train_accuracy_e19,test_accuracy_e19,train_accuracy_e20,test_accuracy_e20,train_accuracy_e21,test_accuracy_e21,train_accuracy_e22,test_accuracy_e22,train_accuracy_e23,test_accuracy_e23,train_accuracy_e24,test_accuracy_e24,train_accuracy_e25,test_accuracy_e25,train_accuracy_e26,test_accuracy_e26,train_accuracy_e27,test_accuracy_e27,train_accuracy_e28,test_accuracy_e28,train_accuracy_e29,test_accuracy_e29,train_accuracy_e30,test_accuracy_e30,train_accuracy_e31,test_accuracy_e31,train_accuracy_e32,test_accuracy_e32,train_accuracy_e33,test_accuracy_e33,train_accuracy_e34,test_accuracy_e34,train_accuracy_e35,test_accuracy_e35,train_accuracy_e36,test_accuracy_e36,train_accuracy_e37,test_accuracy_e37,train_accuracy_e38,test_accuracy_e38,train_accuracy_e39,test_accuracy_e39,train_ot_spikes_class0,test_ot_spikes_class0,train_ot_spikes_class1,test_ot_spikes_class1,train_ot_spikes_class2,test_ot_spikes_class2,train_ot_spikes_class3,test_ot_spikes_class3,train_ot_spikes_class4,test_ot_spikes_class4,train_ot_spikes_class5,test_ot_spikes_class5,train_ot_spikes_class6,test_ot_spikes_class6,train_ot_spikes_class7,test_ot_spikes_class7,train_ot_spikes_class8,test_ot_spikes_class8,train_ot_spikes_class9,test_ot_spikes_class9,train_ot_spikes_class10,test_ot_spikes_class10,constraint_0,parameters,trainable,trainable_zeros,trainable_ones,trainable_95,trainable_05,active_bytes.all.allocated,active_bytes.all.peak,allocated_bytes.all.allocated,allocated_bytes.all.peak,objective,eval_time,start_time,end_time,start_date,end_date,iteration,algorithm,length,trestart,model
8,4,rate,16,30,13,13,0.02055322159074802,0.19776740532571488,0.536566107258344,0.4434220919778653,0.22415569047649234,0.9379613179521719,0.772820738394648,0.05457095799245985,0.1355376585208638,0.48715598286266576,0.9027777777777778,0.835075493612079,None,None,12226.383867263794,2649.608834505081,0,False,6888,1728,0,501787232,133228928,423449584,115997998,3788969456,1240208194,911396344,240852408,660561619,231710786,3741078501,1291543466,4619292,855022,313533,60177,0.4262485481997677,0.6620370370370371,0.6817653890824622,0.7685185185185185,0.6945412311265969,0.7685185185185185,0.7607433217189314,0.8240740740740741,0.7677119628339141,0.8611111111111112,0.8072009291521487,0.8703703703703703,0.826945412311266,0.8796296296296297,0.835075493612079,0.9027777777777778,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,26359,4641,24347,5960,28550,2580,25188,4923,24870,6051,26022,5496,27421,4790,18752,4669,21147,4949,25634,4925,26843,4033,-0.3,169436234,169436222,0,1,648,163240781,444192449930752,13590288896,444192449930752,13590288896,-0.9027777777777778,14877.472341299057,93103.77869582176,107981.25103712082,2023-10-13 08:04:18,2023-10-13 12:12:15,30,SCBO,0.2,False,15
9,5,rate,15,22,26,13,0.0017918297920899132,0.1972075558887215,0.5275277462457749,0.21322266330432338,0.23791554707999965,0.8662004418614679,0.7070748689874166,0.29603102478115617,0.10958006194249312,0.20926594999003878,0.6990740740740741,0.867595818815331,None,None,12313.734956264496,2634.545705795288,0,False,7749,1944,0,576134010,138259170,8650200685,2185558128,398215896,106227509,1572420717,382409514,12553150158,3253386345,617761573,158019896,25363141,6063277,384078,93349,0.2264808362369338,0.3194444444444444,0.4796747967479675,0.5138888888888888,0.6492450638792102,0.6435185185185185,0.7247386759581882,0.6620370370370371,0.7526132404181185,0.6620370370370371,0.7886178861788617,0.7361111111111112,0.8327526132404182,0.7129629629629629,0.8466898954703833,0.7638888888888888,0.867595818815331,0.6990740740740741,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,28377,6097,29064,6787,28355,7743,28038,8848,29824,8382,31766,6399,31308,6580,26702,7797,30878,5352,28850,6904,28848,7813,-0.3,95420243,95420231,0,1,19,95222787,570514990287872,18410228736,570514990287872,18410228736,-0.6990740740740741,14949.146329164505,93601.33768391609,108550.4840130806,2023-10-13 08:12:35,2023-10-13 12:21:44,30,SCBO,0.2,False,15
14,4,rate,16,16,16,13,0.020777546734946698,0.19604666446845975,0.669795178798567,0.6706631745964222,0.0585853285219076,0.6488821193914428,0.8891563065428162,0.16925721323706724,0.10591447166581172,0.4552653547280832,0.8564814814814815,0.8710801393728222,None,None,19272.94859099388,4195.366246700287,0,False,12054,3024,0,890746220,220532060,1776443463,465435666,1908894961,565068014,1956056606,488436830,2240197197,624044078,1707488910,533684782,8276207,1767313,571629,133915,0.37282229965156793,0.6203703703703703,0.5923344947735192,0.5787037037037037,0.627177700348432,0.6805555555555556,0.6945412311265969,0.7407407407407407,0.7166085946573751,0.7361111111111112,0.7421602787456446,0.7916666666666666,0.7572590011614402,0.7777777777777778,0.775842044134727,0.7592592592592593,0.7653890824622532,0.7916666666666666,0.7804878048780488,0.8287037037037037,0.8060394889663183,0.8240740740740741,0.8408826945412311,0.8240740740740741,0.8432055749128919,0.8379629629629629,0.8710801393728222,0.8564814814814815,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,46299,10684,49474,6364,46025,10984,42281,12985,49529,8981,43126,12278,42734,11855,42262,8980,44792,8907,44670,12109,47090,12511,-0.3,85286716,85286704,0,8,13407,78326512,502317943635968,24066391040,502317943635968,24066391040,-0.8564814814814815,23469.064400196075,85759.06086850166,109228.12526869774,2023-10-13 06:01:53,2023-10-13 12:33:02,29,SCBO,0.2,False,14
9,5,rate,16,19,25,13,0.014434662867639052,0.1977859292479719,0.7376195575046011,0.477679997410576,0.22651161046728227,0.835757772833625,0.3654327563799519,0.1669238676857026,0.1088053498004245,0.16493108986516106,0.0787037037037037,0.08362369337979095,None,None,12412.897566080093,2643.12823677063,0,False,7749,1944,0,579228516,135164664,53247957161,12976306614,20615990111,5157976161,1695072168,394767972,43027057948,10676244155,14169151348,3582704385,77484371,19387890,367447,118330,0.09175377468060394,0.09722222222222222,0.10569105691056911,0.1111111111111111,0.09175377468060394,0.09259259259259259,0.08013937282229965,0.09259259259259259,0.09291521486643438,0.08796296296296297,0.07781649245063879,0.10185185185185185,0.09291521486643438,0.1111111111111111,0.10220673635307782,0.09722222222222222,0.08362369337979095,0.0787037037037037,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27839,8564,27291,10951,26503,9912,28609,8994,29979,6567,26687,10464,30444,6423,27049,9823,27686,8858,27083,9508,29020,8173,-0.3,84214543,84214531,0,3,19,61835389,461245172121600,14472374784,461245172121600,14472374784,-0.0787037037037037,15056.769408941269,94918.32302069664,109975.09242963791,2023-10-13 08:34:32,2023-10-13 12:45:29,30,SCBO,0.2,False,15
11,5,rate,15,33,7,13,0.019858391129048594,0.19754247413573545,0.5820227639056732,0.7277250163629683,0.2631486510864045,0.9144452479513845,0.751391220649438,0.20875350296693937,0.2964072727537801,0.322613642084017,0.8703703703703703,0.8699186991869918,None,None,18674.24166727066,3942.1980628967285,0,False,9471,2376,0,687538962,185608258,893574356,241104180,1221685394,337521058,1663598409,446694622,1354934638,384903547,1343147228,389969584,5999938,1213006,441356,93583,0.3983739837398374,0.5185185185185185,0.5691056910569106,0.6157407407407407,0.667828106852497,0.6990740740740741,0.718931475029036,0.7546296296296297,0.7479674796747967,0.8379629629629629,0.7723577235772358,0.7916666666666666,0.8130081300813008,0.7592592592592593,0.826945412311266,0.8287037037037037,0.835075493612079,0.8333333333333334,0.8304297328687572,0.8703703703703703,0.8699186991869918,0.8703703703703703,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35395,7174,35806,4922,33508,7419,32319,7301,35587,5601,35987,6064,34824,6947,27795,7373,30654,9055,33907,7467,33232,9411,-0.3,208266449,208266437,0,5,585,205175411,553549076685824,16394931200,553549076685824,16394931200,-0.8703703703703703,22618.259913921356,88164.69742012024,110782.9573340416,2023-10-13 06:41:58,2023-10-13 12:58:57,30,SCBO,0.2,False,15
15,4,rate,15,22,19,13,0.04229326679993096,0.19771629695061224,0.8251969324849615,0.6308301989469179,0.37327548684414563,0.5534350675197589,0.659793637650889,0.32903360353108896,0.1047789289233504,0.4375811782106663,0.27314814814814814,0.9477351916376306,None,None,21189.39609193802,4426.653917551041,0,False,12915,3240,0,960428955,230226345,86902204729,20984165381,2091816060,538460902,2453720415,580250145,60157460849,15324845251,1816238604,501882404,6303983,1387807,568719,138749,0.1753774680603949,0.26851851851851855,0.22996515679442509,0.2361111111111111,0.3042973286875726,0.32407407407407407,0.34146341463414637,0.2916666666666667,0.44831591173054586,0.35185185185185186,0.5354239256678281,0.33796296296296297,0.5958188153310104,0.3425925925925926,0.6713124274099884,0.3101851851851852,0.727061556329849,0.32407407407407407,0.7735191637630662,0.27314814814814814,0.8536585365853658,0.30092592592592593,0.8780487804878049,0.25,0.8989547038327527,0.2916666666666667,0.9047619047619048,0.27314814814814814,0.9477351916376306,0.27314814814814814,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,42062,11972,48771,10845,42354,12515,46210,14978,48161,10726,45149,8294,45419,9423,44582,10713,45224,8131,44640,9791,43178,12654,-0.3,110470761,110470749,0,7,392505,94615460,489646807750144,17850776064,489646807750144,17850776064,-0.27314814814814814,25617.01162314415,87914.24248600006,113531.25410914421,2023-10-13 06:37:48,2023-10-13 13:44:45,30,SCBO,0.2,False,15
10,5,rate,15,21,11,11,0.01473504325633498,0.1957247025291075,0.7183773110057972,0.6398975561882928,0.11904442673889286,0.9192786501750142,0.8507812801948377,0.02435098574804806,0.13942269262435208,0.23345230338610626,0.8888888888888888,0.9721254355400697,None,None,14282.563699007034,3295.2688615322113,0,False,8610,2160,0,625314250,168455950,559781099,154858767,3972270090,1147883694,1047809620,280891490,904897231,260422976,3806011820,1121843335,10843414,2564076,420498,94579,0.4610917537746806,0.6805555555555556,0.7746806039488966,0.8101851851851852,0.8524970963995354,0.8148148148148148,0.8873403019744484,0.875,0.9070847851335656,0.8935185185185185,0.9349593495934959,0.8703703703703703,0.9384436701509872,0.8888888888888888,0.959349593495935,0.8842592592592593,0.9639953542392566,0.8703703703703703,0.9721254355400697,0.8888888888888888,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32185,7077,33996,4542,35800,3758,32177,7787,31300,8080,33982,6596,28939,10157,27616,8737,31855,5777,32136,8455,31695,8068,-0.3,127791953,127791941,0,0,134,122334605,559397198273024,18239039488,559397198273024,18239039488,-0.8888888888888888,17578.96042227745,99561.43459749222,117140.39501976967,2023-10-13 09:51:55,2023-10-13 14:44:54,31,SCBO,0.2,False,16
8,5,rate,15,14,11,12,0.06373121831925496,0.19524466152940217,0.6690032922873683,0.7081309206280746,0.1879852946962017,0.90195965875375,0.7883518925001956,0.2124911473262676,0.10576315244459096,0.21292136349079166,0.8148148148148148,0.8745644599303136,None,None,10757.47921538353,2437.584533929825,0,False,6888,1728,0,504678544,130337616,303920649,71775842,2708471760,670265457,930182736,236450904,437101693,108172365,2485664692,637157185,3543054,729322,326423,74201,0.47038327526132406,0.6527777777777778,0.7340301974448316,0.7870370370370371,0.7746806039488966,0.8287037037037037,0.8559814169570267,0.8009259259259259,0.8339140534262486,0.7916666666666666,0.8478513356562137,0.8240740740740741,0.867595818815331,0.8703703703703703,0.8745644599303136,0.8148148148148148,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24538,7482,24425,6772,24875,5541,23522,6455,26383,5433,26054,4917,26315,4654,23518,4349,21039,6987,26302,4895,26009,4646,-0.3,83647111,83647099,0,0,76297,77379612,704943453515264,18726672384,704943453515264,18726672384,-0.8148148148148148,13195.828431129456,104725.24263596535,117921.0710670948,2023-10-13 11:17:59,2023-10-13 14:57:55,31,SCBO,0.2,False,16
9,5,rate,16,26,20,12,0.037822595639268965,0.19506407740249038,0.6927525552086943,0.34304445316407095,0.004537813693210454,0.8994084222743268,0.666093146890097,0.2666384183126101,0.23783018522565774,0.3050548827466857,0.08333333333333333,0.09259259259259259,None,None,458.066766500473,333.0857517719269,0,True,270,216,0,19640351,16845595,2282907743,2069370590,5953903,0,70354942,60001212,2423971794,2204438499,13428651,0,113604,0,3592,0,0.09259259259259259,0.08333333333333333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,676,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,724,0,0.007424593967517434,130549318,130549306,0,3,33,91717729,563048692322304,18239039488,563048692322304,18239039488,-0.08333333333333333,792.3084778785706,117140.45588493347,117932.76436281204,2023-10-13 14:44:54,2023-10-13 14:58:06,32,SCBO,0.2,False,17
13,5,rate,15,36,14,12,0.001375578534786029,0.1950541193090259,0.8603204435784764,0.788089275959057,0.08434891683724428,0.7668453039571143,0.7710895426164696,0.16711824053249089,0.2865503573172097,0.888296270053241,0.12037037037037036,0.0962962962962963,None,None,490.9959192276001,330.6287043094635,0,True,270,216,0,19430714,16292202,17316580,14301065,206977,1960832,52152928,43141641,13690404,22946647,177932,4082376,0,0,0,0,0.0962962962962963,0.12037037037037036,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013225058004640355,203302151,203302139,0,10,18,203302049,709872705952768,18726672384,709872705952768,18726672384,-0.12037037037037036,823.3868937492371,117921.10943627357,118744.49633002281,2023-10-13 14:57:55,2023-10-13 15:11:38,32,SCBO,0.2,False,17
11,5,rate,16,25,11,12,0.03162240271057382,0.1955969872590671,0.9125489983758415,0.7026780106630979,0.0021125725822616834,0.48933103594788907,0.3942033584884449,0.22206359387712607,0.11919608725169999,0.5068096196780263,0.08333333333333333,0.10476190476190476,None,None,552.050535440445,338.5654892921448,0,True,315,216,0,23023104,16845595,172448872,48630671,555605287,1594194864,94435573,69285002,287439211,82555776,617360032,1779602663,6899806,5093484,3554,0,0.10476190476190476,0.08333333333333333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,658,0,548,0,580,0,44,0,0,0,445,0,98,0,93,0,0,0,88,0,127,0,0.04570765661252901,149366373,149366361,0,6,88,116883249,567792282844160,18239039488,567792282844160,18239039488,-0.08333333333333333,891.9290955066681,117932.76518154144,118824.69427704811,2023-10-13 14:58:06,2023-10-13 15:12:58,32,SCBO,0.2,False,17
9,5,rate,15,13,22,11,0.006188957494245358,0.19597406955988472,0.6961807084061938,0.9600889680520255,0.2432259328744472,0.463675514658503,0.5425081851546748,0.028791567668588272,0.11297073524637183,0.043934725562645494,0.8287037037037037,0.9233449477351916,None,None,11623.152806520462,2747.5057351589203,0,False,7749,1944,0,564296319,150096861,2429176206,683242570,3379513307,958287200,1125126666,301040190,2742891142,767185426,2656910411,743453809,16587018,3619800,382783,96254,0.413472706155633,0.5833333333333334,0.6480836236933798,0.6435185185185185,0.7793263646922184,0.7731481481481481,0.8246225319396051,0.8148148148148148,0.8606271777003485,0.8333333333333334,0.8641114982578397,0.8518518518518519,0.8896631823461092,0.8379629629629629,0.9059233449477352,0.8287037037037037,0.9233449477351916,0.8287037037037037,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30058,6860,30284,6181,30671,5614,26304,8935,28460,7603,25686,9691,30773,6403,28284,7307,30465,5786,30042,6554,28029,8768,-0.3,63968027,63968015,0,2,19,61477368,447660043726336,13963450880,447660043726336,13963450880,-0.8287037037037037,14371.242730855942,105059.92387628555,119431.1666071415,2023-10-13 11:23:34,2023-10-13 15:23:05,31,SCBO,0.2,False,16
11,4,rate,15,33,11,11,0.0012069480558040391,0.1953873221449269,0.6891701894662867,0.7637147668439028,0.0679161146606051,0.7170197968906401,0.6867675843412576,0.21785258840129887,0.16794669707390683,0.3336569401671575,0.8703703703703703,0.8896631823461092,None,None,17020.09805059433,3835.96963763237,0,False,9471,2376,0,681881552,191265668,1183860467,337140550,1838873456,582611797,1792155090,501831924,1901807075,572052122,2223456667,742903215,27840566,7344683,448436,104831,0.35423925667828104,0.5324074074074074,0.5737514518002322,0.7407407407407407,0.6422764227642277,0.6990740740740741,0.7154471544715447,0.6990740740740741,0.7456445993031359,0.8379629629629629,0.7839721254355401,0.8333333333333334,0.8199767711962834,0.8425925925925926,0.8408826945412311,0.8240740740740741,0.8652729384436701,0.8379629629629629,0.8792102206736353,0.8518518518518519,0.8896631823461092,0.8703703703703703,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36968,5870,37328,6675,33678,8434,36243,9189,37843,9040,36594,9066,37847,8577,32001,9217,38288,5774,33963,10564,31604,9728,-0.3,200810609,200810597,0,0,20,200624427,527693518188032,15908260864,527693518188032,15908260864,-0.8703703703703703,20857.81985807419,99730.28896713257,120588.10882520676,2023-10-13 09:54:44,2023-10-13 15:42:22,31,SCBO,0.2,False,16
13,3,rate,16,21,10,12,0.021503715081536125,0.19519048975586595,0.6044844064352015,0.44830237671470574,0.023625036927977152,0.5564726300036396,0.8284858297186338,0.1786914285420284,0.10852738428094495,0.8277986482866106,0.08333333333333333,0.09642857142857143,None,None,1453.5075075626373,334.86383533477783,0,True,840,216,0,61097598,16845595,1374107686,188990179,91287260,28651159,184479843,50529003,973857389,233166353,86117118,54017007,7857565,4064292,24161,0,0.09642857142857143,0.08333333333333333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1960,0,2046,0,1779,0,1443,0,2358,0,1943,0,2277,0,1650,0,2383,0,2364,0,1796,0,0.00046403712296982924,127801793,127801781,0,13,57,105955826,578559582501376,18239039488,578559582501376,18239039488,-0.08333333333333333,1789.5051465034485,118824.70994186401,120614.21508836746,2023-10-13 15:12:58,2023-10-13 15:42:48,32,SCBO,0.2,False,17
9,4,rate,15,25,4,12,0.006315314217539617,0.19517047585927863,0.8171562857566523,0.747734645083666,0.15376308781029602,0.6001481369130595,0.6722637357127476,0.29242065469414624,0.17188879354368325,0.13643319278758168,0.8333333333333334,0.9128919860627178,None,None,14113.655859470367,2797.4703295230865,0,False,7749,1944,0,578178081,136215099,938746335,221766714,2280317305,536943415,1658211345,394175835,1595310895,391104876,3115206845,749979900,15088051,2770570,374767,93348,0.35656213704994194,0.375,0.5737514518002322,0.5879629629629629,0.6469221835075494,0.6296296296296297,0.7317073170731707,0.6712962962962963,0.778164924506388,0.7824074074074074,0.8548199767711963,0.7685185185185185,0.8606271777003485,0.7962962962962963,0.9163763066202091,0.8287037037037037,0.9128919860627178,0.8333333333333334,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30437,7431,27676,9578,30168,6546,29365,8090,31661,6841,30998,6852,31717,6802,29559,5537,27725,8042,28752,8289,30207,7186,-0.3,169340180,169340168,0,2,19,166965656,547310893248512,13109154816,547310893248512,13109154816,-0.8333333333333334,16912.602938890457,104189.62188601494,121102.2248249054,2023-10-13 11:09:03,2023-10-13 15:50:56,31,SCBO,0.2,False,16
11,5,rate,15,35,17,11,0.003745972998507914,0.19560815924402186,0.7461157497231815,0.8755638572532228,0.012556239839995372,0.44310713318892436,0.761542817786924,0.20298106989177753,0.29385169106810116,0.26824153506339016,0.7314814814814815,0.7665505226480837,None,None,16681.38797068596,3484.9916496276855,0,False,9471,2376,0,698587329,174559891,437926398,109476508,1466040165,331553189,2613600440,652207556,1003279094,242814293,2901940030,658364619,37352557,7689930,437899,83712,0.24041811846689895,0.2222222222222222,0.30197444831591175,0.24537037037037038,0.37398373983739835,0.47685185185185186,0.4912891986062718,0.4212962962962963,0.5400696864111498,0.5601851851851852,0.5830429732868757,0.6203703703703703,0.6167247386759582,0.7037037037037037,0.667828106852497,0.625,0.7665505226480837,0.6435185185185185,0.7665505226480837,0.6898148148148148,0.7665505226480837,0.7314814814814815,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36453,5373,34129,6056,33412,8692,34857,5788,31875,7922,34297,6595,33810,6435,34060,5257,28591,7129,31580,6625,32341,3865,-0.29535962877030164,190191185,190191173,0,2,17,189093611,601062616406016,14811799040,601062616406016,14811799040,-0.7314814814814815,20168.016772270203,101331.61443161964,121499.63120388985,2023-10-13 10:21:25,2023-10-13 15:57:33,31,SCBO,0.2,False,16
14,3,rate,16,34,6,12,0.018327384694775736,0.19566569644424403,0.92325365855562,0.3785303914474769,0.03429857058030608,0.5815030732640188,0.5820568005113715,0.04289842691081687,0.322100672961374,0.05685865841635913,0.08333333333333333,0.0782312925170068,None,None,574.202082157135,350.62595224380493,0,True,294,216,0,21545256,16845595,232779525,203884817,1761171298,1150593685,93058543,71616896,495647631,431529737,2049300879,1325712172,6544023,4854011,2166,0,0.0782312925170068,0.08333333333333333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,619,0,44,0,0,0,79,0,683,0,0,0,0,0,85,0,656,0,0.03410672853828306,222367950,222367938,0,3,20,142894103,584905102830080,18239039488,584905102830080,18239039488,-0.08333333333333333,926.7552199363708,120614.33107471466,121541.08629465103,2023-10-13 15:42:48,2023-10-13 15:58:15,32,SCBO,0.2,False,17
9,5,rate,15,14,8,12,0.027845933264169186,0.19542681481409374,0.8448993052921319,0.9747551035905304,0.012833306558698597,0.652840578533935,0.799007004005359,0.04838711689111868,0.1322839557306045,0.4884395062446152,0.6574074074074074,0.6039488966318235,None,None,12374.484938621521,2715.5638999938965,0,False,7749,1944,0,572622570,141770610,579101696,149812089,930646942,238466348,1239416514,308996847,706466602,181391380,737501617,213033938,8200779,1375746,339010,61445,0.2926829268292683,0.6435185185185185,0.502903600464576,0.49537037037037035,0.521486643437863,0.6666666666666666,0.5563298490127758,0.6296296296296297,0.5586527293844367,0.6111111111111112,0.5714285714285714,0.625,0.5969802555168409,0.625,0.6085946573751452,0.6527777777777778,0.6039488966318235,0.6574074074074074,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27920,5116,30217,2828,27122,4911,24179,5664,26320,4499,26047,5429,25644,5743,21032,3372,23808,3822,26070,5437,24133,4333,-0.3,88354777,88354765,0,0,9464,87462197,579109600871936,24066391040,579109600871936,24066391040,-0.6574074074074074,15090.832013607025,109228.13663840294,124318.96865200996,2023-10-13 12:33:02,2023-10-13 16:44:33,31,SCBO,0.2,False,16
